~id,~label,name:String
6340,symptom,shoulder stiffness
6341,symptom,spasms
6342,symptom,buzzing
6343,symptom,crawling skin
6344,symptom,joint swelling & pain
6345,symptom,muscle  weekness
6346,symptom,loose stool / diarrhea 
6347,symptom,headache base of skull 
6348,symptom,concentration
6349,symptom,discomfort after eating
6350,symptom,misophonia
6351,symptom,brain/face zaps
6352,symptom,ringing ears
6353,symptom,skin sensitive to touch
6354,symptom,tightness
6355,symptom,pelvic pain (aching)
6356,symptom,scleritis
6357,symptom,inability to concentrate
6358,symptom,missed menstrual period
6359,symptom,pain when breathing
6360,symptom,ear infection
6361,symptom,hand numb
6362,symptom,headache back of head
6363,symptom,toes numb
6364,symptom,adominal pain
6365,symptom,upper arm pain
6366,symptom,knee joint ache 
6367,symptom,temple pain
6368,symptom,diarrhea/ soft stool
6369,symptom,forgetful with words 
6370,symptom,out of it
6371,symptom,head fog
6372,symptom,dry scalp
6373,symptom,numbness hands feet
6374,symptom,right side abdominal pain
6375,symptom,crying freak outs
6376,symptom,the switch
6377,symptom,light/ color sensitivity
6378,symptom,foot cramp
6379,symptom,hand cramps
6380,symptom,numbness/tingling
6381,symptom,stomach cramping
6382,symptom,body skin itchy
6383,symptom,stabbing pains
6384,symptom,numb pectoral
6385,symptom,aperistalsis
6386,symptom,fuzzy
6387,symptom,torso and face twitching (standard) 
6388,symptom,limb twitching
6389,symptom,limb tiwtching (storm) 
6390,symptom,torso and face twitching (shooting) 
6391,symptom,torso and face cramping
6392,symptom,limb cramping 
6393,symptom,panic moment
6394,symptom,right bicep weakness
6395,symptom,soft stool
6396,symptom,eye ache
6397,symptom,vaginal bleeding
6398,symptom,exercise
6399,symptom,intrusive thoughts: trauma
6400,symptom,sore body
6401,symptom,interupted sleep
6402,symptom,bloat
6403,symptom,facial tics
6404,symptom,random isolated pain
6405,symptom,adrenaline effects
6406,symptom,bloatedness
6407,symptom,frontal headache
6408,symptom,sleep drunk
6409,symptom,bowel 
6410,symptom,shallow breathing
6411,symptom,tingling shoulders
6412,symptom,left cheek/face tingling
6413,symptom,headache on top of head
6414,symptom,headache behind right eye
6415,symptom,headache behind both eyes
6416,symptom,forearm (top) tingling
6417,symptom,thigh tops tingling 
6418,symptom,inside of knee tingling (where 
6419,symptom,hip pain (both) front 
6420,symptom,calf pain (left)
6421,symptom,calf pain (right)
6422,symptom,ankle tingling (top) both ankles 
6423,symptom,back pain (si joints)
6424,symptom,sunlight sensitivity
6425,symptom,intermittent eye pain
6426,symptom,forearm inside tingling
6427,symptom,swollen eyes
6428,symptom,matches burning skin pain with pins and needles
6429,symptom,weakness in legs
6430,symptom,teeth pain
6431,symptom,urinary retention
6432,symptom,head and neck pain
6433,symptom,tingling sensation in legs
6434,symptom,phosphenes
6435,symptom,tingling scalp
6436,symptom,stabbing headache
6437,symptom,tingling in feet
6438,symptom,activity level
6439,symptom,upper abdominal pain
6440,symptom,cold sensation in calf
6441,symptom,crawling sensation 
6442,symptom,overly talkative
6443,symptom,little interest in things
6444,symptom,feeling bad about self
6445,symptom,lack of self care
6446,symptom,overly self confident
6447,symptom,lack of self confidence
6448,symptom,sleeping during day
6449,symptom,motion sensitivity
6450,symptom,called in sick
6451,symptom,wfh
6452,symptom,pain: lower back
6453,symptom,right pelvic pain
6454,symptom,tightness across pelvis
6455,symptom,pelvic floor spasms
6456,symptom,uterine cramps
6457,symptom,body temperature change
6458,symptom,difficulty hearing
6459,symptom,speech issues
6460,symptom,productivity
6461,symptom,amotivation
6462,symptom,roseacea
6463,symptom,hirsutism
6464,symptom,focus
6465,symptom,stye
6466,symptom,sweating hot and cold
6467,symptom,vision problems
6468,symptom,uveitis
6469,symptom,plantar fasciitis pain
6470,symptom,head
6471,symptom,headache normal
6472,symptom,knee pain right
6473,symptom,knee pain left
6474,symptom,numb toes
6475,symptom,vertical ridges on the fingernails
6476,symptom,thumb joint pain - right
6477,symptom,painful feet
6478,symptom,daytime lie down
6479,symptom,joint + muscle pain
6480,symptom,colon spasms
6481,symptom,difficulty emptying bowel
6482,symptom,back and rib pain
6483,symptom,sharp stomach pain
6484,symptom,full feeling in bottom
6485,symptom,right foot
6486,symptom,left elbow and arm
6487,symptom,flu
6488,symptom,bad sleep
6489,symptom,upper body pain
6490,symptom,leg pains
6491,symptom,ovary pain
6492,symptom,extreme tiredness
6493,symptom,dysphasia
6494,symptom,mental exhaustion
6495,symptom,headache - ice pick
6496,symptom,poor sleep quality
6497,symptom,belching
6498,symptom,fibrofog
6499,symptom,gastric pain
6500,symptom,nasal sores
6501,symptom,breathing issues
6502,symptom,left lower back pain
6503,symptom,flu like symptoms
6504,symptom,right side stomach pain/cramping 
6505,symptom,blocked nose
6506,symptom,sore eyes
6507,symptom,uncontrollable crying
6508,symptom,neckpain
6509,symptom,loss of hunger cues
6510,symptom,magical thinking
6511,symptom,food restriction
6512,symptom,tenderness around eyes
6513,symptom,tooth pain
6514,symptom,insomnia (middle of the night)
6515,symptom,si joints pain 
6516,symptom,elbow
6517,symptom,all over body pain
6518,symptom,breakouts
6519,symptom,sensitivity to strong smells
6520,symptom,myoclonic jerking
6521,symptom,feeling swollen
6522,symptom,day sweats
6523,symptom,burning tongue
6524,symptom,bumps on tongue
6525,symptom,tennis elbow
6526,symptom,feel cold all over
6527,symptom,nasal swelling
6528,symptom,exertional shortness of breath
6529,symptom,fixating thoughts
6530,symptom,shortness of breath at rest
6531,symptom,rash or hives
6532,symptom,frequency in urination
6533,symptom,nasal bleeding/sores
6534,symptom,gassy
6535,symptom,fever-like tingling
6536,symptom,pirrande högerlår
6537,symptom,redness
6538,symptom,hand swelling
6539,symptom,hand spasm
6540,symptom,neck spasm
6541,symptom,body heavyness 
6542,symptom,tingling/numbness in feet
6543,symptom,coccyx pain
6544,symptom,fear of social interaction
6545,symptom,stool color & texture changes
6546,symptom,acute pain
6547,symptom,mindfog
6548,symptom,underarms
6549,symptom,gastrointestinal pain
6550,symptom,chest flutters
6551,symptom,sensitivity
6552,symptom,mucus - thick
6553,symptom,upper middle abdominal pain
6554,symptom,pain- ankles/feet
6555,symptom,forehead headache
6556,symptom,other joint pain
6557,symptom,skin redness
6558,symptom,low fever
6559,symptom,auditory hallucination
6560,symptom,emotional stress
6561,symptom,hermit
6562,symptom,negative self talk
6563,symptom,knee buckling
6564,symptom,myoclonus
6565,symptom,cracking joints
6566,symptom,joints locking
6567,symptom,wrist popping
6568,symptom,lower right shoulder pain
6569,symptom,right hand numbness
6570,symptom,right eye pain
6571,symptom,tingling in left hand
6572,symptom,urination burning or urgency
6573,symptom,convulsions
6574,symptom,burning mouth
6575,symptom,aural fullness
6576,symptom,visual disturbance
6577,symptom,acne rosacea
6578,symptom,fluctuating tinnitus (right ear)
6579,symptom,fluctuating tinnitus
6580,symptom,left ear itching
6581,symptom,right ear stopped up
6582,symptom,rash on hands
6583,symptom,rash on ankles
6584,symptom,racing heart sensation
6585,symptom,lowee back and hip
6586,symptom,dyscognition
6587,symptom,skin ulcers
6588,symptom,nerve tension
6589,symptom,shaky/ lightheaded
6590,symptom,blood sugar crash
6591,symptom,mutism
6592,symptom,legs and feet pain
6593,symptom,body fatigue
6594,symptom,beyond exhaustion
6595,symptom,nighttime acid reflux
6596,symptom,blue fingers
6597,symptom,food intolerances
6598,symptom,fever/chills
6599,symptom,change in heartrate
6600,symptom,stomach pains
6601,symptom,brian fog
6602,symptom,canker sores
6603,symptom,fall
6604,symptom,migraine evening
6605,symptom,fatigue eveing
6606,symptom,migraine morning
6607,symptom,uterus pain
6608,symptom,over thinking
6609,symptom,teeth clenching
6610,symptom,tingling teeth
6611,symptom,can't wake up 
6612,symptom,pinched nerve
6613,symptom,r arm pain
6614,symptom,sweating at night
6615,symptom,burning chest
6616,symptom,fogginess
6617,symptom,vasculitis
6618,symptom,hyperhidrosis 
6619,symptom,near syncope
6620,symptom,faintness
6621,symptom,sensation of food stuck
6622,symptom,neck weakness
6623,symptom,breast lumps
6624,symptom,cystic acne
6625,symptom,inability to find words
6626,symptom,arrhythmia
6627,symptom,temperature dysregulation
6628,symptom,carpal tunnel
6629,symptom,radiating pain
6630,symptom,lhermitte’s sign
6631,symptom,dysarthria
6632,symptom,uhthoff phenomenon
6633,symptom,glute pain
6634,symptom,pain - hands (joints)
6635,symptom,forehead pain
6636,symptom,crawling muscles
6637,symptom,vomitting
6638,symptom,numbness hands/fingers
6639,symptom,fatigue - mental
6640,symptom,jaw popping
6641,symptom,hamstring pain
6642,symptom,labile mood
6643,symptom,talking problems
6644,symptom,sickness after eating
6645,symptom,vaginal odor
6646,symptom,extreme sleepiness
6647,symptom,lupus
6648,symptom,spasms in legs
6649,symptom,upper back pain/shoulders
6650,symptom,vulva pain
6651,symptom,cognitive problems
6652,symptom,parasthesia
6653,symptom,sensory sensitivity.
6654,symptom,pain- shins/calves
6655,symptom,chronic cough
6656,symptom,automatic behaviours
6657,symptom,micro sleeps
6658,symptom,sleep attacks
6659,symptom,burning
6660,symptom,stop and breathe
6661,symptom,right side head pain
6662,symptom,whoosing sound in ears
6663,symptom,avoidance
6664,symptom,nighttime dyspepsia
6665,symptom,mood changes
6666,symptom,pain in sholders
6667,symptom,drainage of pus
6668,symptom,depressive episode
6669,symptom,erythema nodosum
6670,symptom,easy to anger
6671,symptom,digestion
6672,symptom,left swollen finger
6673,symptom,left swollen thumb
6674,symptom,right swollen toe
6675,symptom,left swollen toe
6676,symptom,left finger pain
6677,symptom,ptosis
6678,symptom,dysphonia
6679,symptom,unfocus
6680,symptom,word-finding difficulty
6681,symptom,swollen lymph nodes (left jaw)
6682,symptom,armpit lump
6683,symptom,infections
6684,symptom,pink discharge
6685,symptom,hemmorhoids
6686,symptom,discoloured urine
6687,symptom,body odor
6688,symptom,cognitive impairment
6689,symptom,body odour
6690,symptom,pain/ache in knees
6691,symptom,armpit pain
6692,symptom,foot burning
6693,symptom,rib hitch
6694,symptom,discolored toes
6695,symptom,nose tingling
6696,symptom,temples tingling
6697,symptom,pruritus
6698,symptom,too hot
6699,symptom,back and hip pain
6700,symptom,stress incontinence
6701,symptom,blue toes
6702,symptom,difficulty standing
6703,symptom,left eye pain
6704,symptom,sore feet
6705,symptom,irregular bowel movement 
6706,symptom,left side stomach pain
6707,symptom,sore boobs
6708,symptom,joint page
6709,symptom,irritating dry cough at night
6710,symptom,left foot stiffness
6711,symptom,left hand stiffness
6712,symptom,heavy limbs
6713,symptom,numbness tingling
6714,symptom,purple toes
6715,symptom,temple headache
6716,symptom,roof of mouth tongue clicking
6717,symptom,right foor osteoarthritis pain and swelling
6718,symptom,left foot osteoarthritis pain and swelling
6719,symptom,what i ate
6720,symptom,stomach fullness
6721,symptom,right leg tremors
6722,symptom,back tremors and spasms 
6723,symptom,head and neck tremors
6724,symptom,left arm tremors
6725,symptom,right arm tremors
6726,symptom,sacral pain
6727,symptom,tense muscles
6728,symptom,shaky hands
6729,symptom,hemorrhoids
6730,symptom,neuro symptoms
6731,symptom,facial heating/feels feverish (but temp is low)
6732,symptom,femur pain
6733,symptom,dizziness/lightheadedness
6734,symptom,mentally productive
6735,symptom,locked fingers
6736,symptom,pain on waking up
6737,symptom,pain at night
6738,symptom,head rush
6739,symptom,exhausted
6740,symptom,mouth dryness
6741,symptom,eye dryness
6742,symptom,eye ulcers
6743,symptom,stomach swelling
6744,symptom,respiratory symptoms
6745,symptom,internal vibrations
6746,symptom,red streaks on the skin
6747,symptom,bruises
6748,symptom,ear pressure
6749,symptom,eye twitching
6750,symptom,hands burning
6751,symptom,insomnia last night
6752,symptom,laryngitis
6753,symptom,hormonal
6754,symptom,disordered eating
6755,symptom,stomach & bowel pain
6756,symptom,walking - leg pain/numbness
6757,symptom,pain - arms (muscle)
6758,symptom,difficulty finding words
6759,symptom,difficulty making decisions
6760,symptom,parasthesias (face)
6761,symptom,rosacea
6762,symptom,pain everywhere
6763,symptom,nerve pain from neck to elbows
6764,symptom,backache
6765,symptom,diaphragm pain
6766,symptom,leg aches
6767,symptom,chest pains
6768,symptom,allergy eyes
6769,symptom,heart flutter
6770,symptom,sighing
6771,symptom,right thigh pain
6772,symptom,tingling in arms
6773,symptom,stomach pressure
6774,symptom,red cheeks
6775,symptom,red eyes
6776,symptom,breathing difficulties
6777,symptom,sore ears
6778,symptom,blood pressure
6779,symptom,tense jaw
6780,symptom,skin infection
6781,symptom,iritis
6782,symptom,itchy rectum
6783,symptom,underarm referred pain
6784,symptom,left si joint pain
6785,symptom,locked neck r
6786,symptom,left neck pain
6787,symptom,sore legs
6788,symptom,food sensitivities
6789,symptom,arm/shoulder/collarbone pain
6790,symptom,fatigue supper time
6791,symptom,fatigue mid afternnon
6792,symptom,light headed weirdness
6793,symptom,upper right back
6794,symptom,upper left back
6795,symptom,nausea morning
6796,symptom,nausea mid day
6797,symptom,nausea nighttime
6798,symptom,stomach contractions
6799,symptom,gut rot
6800,symptom,sticky poop
6801,symptom,happy
6802,symptom,stress level
6803,symptom,rapid heart beat
6804,symptom,chest pain left side
6805,symptom,chest pain right side
6806,symptom,vaginal aching
6807,symptom,right kidney pain
6808,symptom,fatigue 7-8pm
6809,symptom,poop cramps
6810,symptom,urgent need to poop
6811,symptom,normal poop
6812,symptom,rabbit poop
6813,symptom,poop amount
6814,symptom,sore on tongue
6815,symptom,mood 1-4
6816,symptom,l jaw/cheek pain
6817,symptom,r jaw/cheek pain
6818,symptom,anxiety nighttime
6819,symptom,stomach burning nighttime
6820,symptom,emotional sensitivity
6821,symptom,swollen ear
6822,symptom,swollen nose
6823,symptom,temperature regulation problems
6824,symptom,visual blackouts
6825,symptom,change in appetite
6826,symptom,leg/foot coordination
6827,symptom,lower limb strength
6828,symptom,lower limb pain
6829,symptom,headache (migrane type)
6830,symptom,foot itch
6831,symptom,blury vision
6832,symptom,stiff neck / sholders
6833,symptom,feeling sad / hopeless
6834,symptom,feelings of fear
6835,symptom,cascade
6836,symptom,getting up at night
6837,symptom,pressure headache
6838,symptom,tripping
6839,symptom,knee subluxation
6840,symptom,irrational thoughts
6841,symptom,feeling empty
6842,symptom,weakness in hands
6843,symptom,pain in feet
6844,symptom,pain in toes
6845,symptom,muscle pain - legs
6846,symptom,vulvar burning
6847,symptom,tingling/numbness in leg/foot
6848,symptom,inability to move
6849,symptom,asthma attacks
6850,symptom,low head pain
6851,symptom,muscle spasm
6852,symptom,reckless impulsive behavior
6853,symptom,plugged ears
6854,symptom,ruminating thoughts
6855,symptom,feelings of emptiness
6856,symptom,idealization of others
6857,symptom,devaluation of others
6858,symptom,joint clicks
6859,symptom,derealisation
6860,symptom,neck discomfort
6861,symptom,left hand joint pain
6862,symptom,pinching pain
6863,symptom,relationships
6864,symptom,pricky skin
6865,symptom,vulva irritation 
6866,symptom,chest rash
6867,symptom,feeling feverish
6868,symptom,fluctuating from hot to cold
6869,symptom,nails hurt
6870,symptom,teeth hurt
6871,symptom,shakey tired
6872,symptom,muscle knots
6873,symptom,flushed
6874,symptom,generalised pain
6875,symptom,sinus inflammation
6876,symptom,numbness & tingling
6877,symptom,ocular migrane
6878,symptom,self-isolation
6879,symptom,vocal outbursts
6880,symptom,lower stomach pain
6881,symptom,joint aches
6882,symptom,burning arms
6883,symptom,exercise intolerance
6884,symptom,irritable bowels
6885,symptom,numbness/tingling in feet
6886,symptom,lack of patience 
6887,symptom,burning skin sensation 
6888,symptom,torso twitching
6889,symptom,prostrate 
6890,symptom,absence of void 
6891,symptom,thud
6892,symptom,rock in stomach
6893,symptom,pain 0-5
6894,symptom,pain 6-8
6895,symptom,crampy 
6896,symptom,triggered
6897,symptom,virtigo 
6898,symptom,stomach hardness 
6899,symptom,complusion
6900,symptom,sonophobia
6901,symptom,itching palate
6902,symptom,hand arthritis
6903,symptom,migraine aura or prodrome
6904,symptom,allergic dermatitis
6905,symptom,unmotivated
6906,symptom,nervous system alert
6907,symptom,depigmentation of skin
6908,symptom,pressured speech
6909,symptom,scratchy throat
6910,symptom,visual fatigue
6911,symptom,pain (old injury)
6912,symptom,social avoidance
6913,symptom,overactivity
6914,symptom,exhaustion crying
6915,symptom,daydreaming
6916,symptom,palate soreness
6917,symptom,throat pain when swallowing
6918,symptom,dermographism
6919,symptom,other hives
6920,symptom,muscle pain (claudication?)
6921,symptom,head cold
6922,symptom,hurts to breath
6923,symptom,upper gi pain
6924,symptom,lower gi pain
6925,symptom,forehead and temple pain
6926,symptom,upper back of head pain
6927,symptom,lower back of head pain
6928,symptom,sensitivity to smell
6929,symptom,pain - neck
6930,symptom,nauesous
6931,symptom,tingling in arms and hands
6932,symptom,shoulder/neck pain
6933,symptom,myofascial pain
6934,symptom,seasonal allergies
6935,symptom,eye inflammation
6936,symptom,anal fissures 
6937,symptom,pain with urination
6938,symptom,bronchitis
6939,symptom,twitching - eye 
6940,symptom,twitching - fingers
6941,symptom,twitching - arms
6942,symptom,twitching - legs
6943,symptom,muscle pain - arms
6944,symptom,stabbing pain - knee
6945,symptom,muscle cramps - calf/foot/toes
6946,symptom,muscle cramps - sides/abdominal 
6947,symptom,spasms - thigh/knee
6948,symptom,spasms - back 
6949,symptom,pins & needles - arms/hands
6950,symptom,pins & needles - legs/feet
6951,symptom,weakness - overall
6952,symptom,weakness - legs
6953,symptom,weakness - arms/wrists/hands
6954,symptom,deep ache - lower extremities 
6955,symptom,deep ache - upper extremities 
6956,symptom,dizziness/vertigo 
6957,symptom,"feverish, sweaty, flush"
6958,symptom,face / jaw pain
6959,symptom,exertion intolerance
6960,symptom,nerve pain in feet
6961,symptom,cold/ knee
6962,symptom,hot hands / feet
6963,symptom,cold hands / feet
6964,symptom,sensitive to light
6965,symptom,sensitive to sound
6966,symptom,muffled hearing
6967,symptom,distorted vision
6968,symptom,burning throat
6969,symptom,zapping
6970,symptom,extreme hunger
6971,symptom,eye burn
6972,symptom,bad skin
6973,symptom,ear ringing (right)
6974,symptom,heat flashes
6975,symptom,generalized aches
6976,symptom,upper spine pain
6977,symptom,anxiety w/heart palpitations
6978,symptom,hurting hands
6979,symptom,prickly skin
6980,symptom,nerve pain tooth
6981,symptom,burning toes
6982,symptom,muscle spasm foot right
6983,symptom,nervous throat & stomach
6984,symptom,shooting pain right leg
6985,symptom,joint pain knee
6986,symptom,joint pain ankles
6987,symptom,arm pit cysts
6988,symptom,knee grinding
6989,symptom,low sex response
6990,symptom,joint pain ankle
6991,symptom,left foot numbness
6992,symptom,decreased concentration
6993,symptom,head itching
6994,symptom,hot flashes at night
6995,symptom,hot flashes durring day
6996,symptom,"stiffness, joint stiffnes"
6997,symptom,easily distracted
6998,symptom,musculoskeletal pain
6999,symptom,distended abdomen
7000,symptom,occipital nerves  very tight
7001,symptom,dreams
7002,symptom,stomach issues
7003,symptom,sore jaw
7004,symptom,hand pain palms
7005,symptom,back pains
7006,symptom,tiredness/sleep
7007,symptom,endometriosis-type pain
7008,symptom,other abdominal pain
7009,symptom,low pain on sitting
7010,symptom,medium bleeding
7011,symptom,light bleeding
7012,symptom,ear congestion
7013,symptom,numbness in toes
7014,symptom,numbness in fingers
7015,symptom,back and shoulder burning tiredness
7016,symptom,limb pain
7017,symptom,cramps/gut pain 
7018,symptom,missed school
7019,symptom,joint pain feet
7020,symptom,joint pain hands
7021,symptom,swollen thyroid
7022,symptom,shingles
7023,symptom,processing speed
7024,symptom,facial twitching
7025,symptom,bumps on face
7026,symptom,strange behavior
7027,symptom,kicking
7028,symptom,punching
7029,symptom,hitting
7030,symptom,low confidence
7031,symptom,low concentration
7032,symptom,cutting hair off
7033,symptom,working memory
7034,symptom,reading comprehension
7035,symptom,perfectionism
7036,symptom,screaming
7037,symptom,mycoplasma
7038,symptom,accelerated heart
7039,symptom,eneuresis
7040,symptom,crazy
7041,symptom,learning regression
7042,symptom,age regression
7043,symptom,pneumonia
7044,symptom,combative
7045,symptom,zoned out
7046,symptom,right side weakness
7047,symptom,post-nasal drip
7048,symptom,obsessing
7049,symptom,grumpy
7050,symptom,knee weakness
7051,symptom,need to lie down
7052,symptom,bowel pain after toilet
7053,symptom,dry mouth/throat
7054,symptom,generalised muscle pain
7055,symptom,nerve pain arms
7056,symptom,sore teeth
7057,symptom,right hip subluxation 
7058,symptom,feet cramps
7059,symptom,swollen gums
7060,symptom,loose
7061,symptom,arch pain
7062,symptom,leg spasms
7063,symptom,right shoulder subluxation
7064,symptom,tingling fingers
7065,symptom,gland pain
7066,symptom,collarbone pain
7067,symptom,shoulder muscle pain
7068,symptom,skin pain/tenderness
7069,symptom,swollen belly
7070,symptom,obstipation
7071,symptom,lack of hunger
7072,symptom,hyperalgesia
7073,symptom,trötthet
7074,symptom,low sex drive
7075,symptom,tearfulness
7076,symptom,muscle tightness (full body)
7077,symptom,making mistakes
7078,symptom,dazed
7079,symptom,infertility
7080,symptom,shoulders pain
7081,symptom,zoning out
7082,symptom,loss of words
7083,symptom,temperature flushing
7084,symptom,low thirst
7085,symptom,self harm ideation
7086,symptom,food aversion
7087,symptom,self loathing
7088,symptom,grouchy
7089,symptom,sore arms
7090,symptom,difficulty concentrating (dizzy) 
7091,symptom,fingers ache
7092,symptom,petechiae
7093,symptom,over sleeping
7094,symptom,mental/emotional anxiety
7095,symptom,dental issues
7096,symptom,random bruises
7097,symptom,wrist pain with use/movement
7098,symptom,tender points
7099,symptom,left achilles pain
7100,symptom,easy bleeding
7101,symptom,vaginal ulcers
7102,symptom,respitory 
7103,symptom,muscle pain - upper back
7104,symptom,nap (unavoidable)
7105,symptom,right hip flexor pain
7106,symptom,vibrating
7107,symptom,picking at skin
7108,symptom,gastritis
7109,symptom,rectal/vaginal burning
7110,symptom,tailbone swol/pain
7111,symptom,def anal pain
7112,symptom,shooting pain in shoulders and down arms
7113,symptom,muscle spasms/cramps 
7114,symptom,itchy throat
7115,symptom,lock jaw
7116,symptom,anal inflamation
7117,symptom,teigeminal nerve pain
7118,symptom,ability to climb stairs
7119,symptom,ability to walk
7120,symptom,bedbound
7121,symptom,pain scale
7122,symptom,exhausion
7123,symptom,stomach pain/gerd
7124,symptom,tightness of neck
7125,symptom,tightness of jaw
7126,symptom,over stimulation
7127,symptom,vision
7128,symptom,neuro
7129,symptom,stuttering
7130,symptom,word loss
7131,symptom,frothy sputum
7132,symptom,ringing of ears
7133,symptom,itchy back
7134,symptom,itchy legs
7135,symptom,passed out
7136,symptom,not able to lift feet
7137,symptom,right foot turning inward
7138,symptom,adrenal pain
7139,symptom,intercostal rib pain
7140,symptom,calories
7141,symptom,light & sound sensitivity
7142,symptom,aching muscles
7143,symptom,elbow skin pain
7144,symptom,median nerve damage
7145,symptom,oedema
7146,symptom,parathesis
7147,symptom,dental pain
7148,symptom,itchy teeth
7149,symptom,hyperinsulinemia
7150,symptom,deep painful acne
7151,symptom,dry nose and throat
7152,symptom,arythymia
7153,symptom,leg muscle weakness
7154,symptom,intestinal discomfort
7155,symptom,relentless fatigue
7156,symptom,joint dislocation
7157,symptom,fidgeting
7158,symptom,popping jaw
7159,symptom,heaviness
7160,symptom,increased gastric output 
7161,symptom,dark gastric output 
7162,symptom,increased gas to farrell 
7163,symptom,stiff back
7164,symptom,diabetes
7165,symptom,knee pain (right)
7166,symptom,dry sinuses
7167,symptom,overstimulated
7168,symptom,stomach noises
7169,symptom,stool
7170,symptom,emotional suppression
7171,symptom,despair
7172,symptom,shame
7173,symptom,bladder sensitivity
7174,symptom,ectopic heartbeats
7175,symptom,sexual activity
7176,symptom,yrsel
7177,symptom,tightness in chest
7178,symptom,fatigue epid
7179,symptom,pain on back of head
7180,symptom,eye burning
7181,symptom,pain- chest (internal)
7182,symptom,numb arms/hands
7183,symptom,aching lymph nodes 
7184,symptom,hours of sleep
7185,symptom,tinglingbor numbness in hands/arms
7186,symptom,lower back pain right
7187,symptom,lower back pain left
7188,symptom,cracking neck
7189,symptom,swollen eyelids
7190,symptom,siatica 
7191,symptom,jaw pain/clicking
7192,symptom,loss of apetite
7193,symptom,limb numbness
7194,symptom,sleep drunkenness
7195,symptom,right shoulder blade pain
7196,symptom,feeling worse under stress
7197,symptom,sensitive to light and noise
7198,symptom,sleep deprivation
7199,symptom,stiff/aching/numb hands
7200,symptom,cold sweat
7201,symptom,lost voice
7202,symptom,hoarding
7203,symptom,hot red ears
7204,symptom,pain in extremities
7205,symptom,sleep paralysis
7206,symptom,hyperosmia
7207,symptom,falling
7208,symptom,sharp left chest pain
7209,symptom,lower back flare up
7210,symptom,breakdown
7211,symptom,applesauce
7212,symptom,nausa
7213,symptom,right hand movement
7214,symptom,numb
7215,symptom,trouble swallowing-worse 
7216,symptom,nuropathic pain on right side
7217,symptom,bone pain in right side
7218,symptom,sore fingers
7219,symptom,red itchy eyes
7220,symptom,sneezing/runny nose
7221,symptom,feel like crying
7222,symptom,knee joint pain
7223,symptom,aching limbs at night 
7224,symptom,purpura
7225,symptom,body sores
7226,symptom,body stiffness
7227,symptom,fast heartbeat
7228,symptom,bladder issues
7229,symptom,dysautonomia
7230,symptom,attack naps 
7231,symptom,hip / lower back pain
7232,symptom,alcohol
7233,symptom,butt pain
7234,symptom,partial seizures
7235,symptom,waking up too early
7236,symptom,respiratory illness
7237,symptom,rising heat 
7238,symptom,problems focusing eyes
7239,symptom,sunburn
7240,symptom,irritation on hands
7241,symptom,chapped hands
7242,symptom,cold sore (no pustules)
7243,symptom,nostril irritation
7244,symptom,pacing
7245,symptom,right knee stiffness
7246,symptom,voice breaks/cracks
7247,symptom,frequent waking
7248,symptom,redness in hands
7249,symptom,headache base of neck
7250,symptom,headache frontal
7251,symptom,arm twitching
7252,symptom,leg jolts
7253,symptom,feet numb
7254,symptom,muscle trembles
7255,symptom,drooling
7256,symptom,swallowing difficulty
7257,symptom,awakenings
7258,symptom,shoulder tingling
7259,symptom,thigh tingling
7260,symptom,"headache, left-sided"
7261,symptom,"headache, right-sided"
7262,symptom,pimples
7263,symptom,numbness feet/toes
7264,symptom,weird dreams
7265,symptom,eating restriction
7266,symptom,bladder urgency
7267,symptom,pelvic pain (tearing or pulling)
7268,symptom,leg rash
7269,symptom,legs collapse
7270,symptom,"dry eyes, mouth, lips"
7271,symptom,tight throat
7272,symptom,wrist stiffness
7273,symptom,forget
7274,symptom,temperature intolerance
7275,symptom,numbness in legs
7276,symptom,dermatitis herpetiformis
7277,symptom,itchy shins
7278,symptom,pitting edema
7279,symptom,hype
7280,symptom,detoxing
7281,symptom,non-healing state
7282,symptom,tingling in right foot
7283,symptom,diarrhea with urgency
7284,symptom,temporary blindness
7285,symptom,ice pick headache
7286,symptom,near fainting
7287,symptom,facial droop
7288,symptom,illeocal pain
7289,symptom,excess sleep
7290,symptom,physically numb/limp
7291,symptom,fatigue afternoon
7292,symptom,chilled
7293,symptom,carb cravings
7294,symptom,listlessness
7295,symptom,severe inflammation
7296,symptom,frustrated
7297,symptom,weak muscles
7298,symptom,vulvar itching
7299,symptom,dysmenorrhea
7300,symptom,random pain
7301,symptom,goiter
7302,symptom,epigastric nausea
7303,symptom,epigastric pain
7304,symptom,pain in right foot
7305,symptom,severe weakness
7306,symptom,overwhelm
7307,symptom,clumsy dyspraxia
7308,symptom,sore thighs
7309,symptom,angular cheilitis
7310,symptom,postnasal drip
7311,symptom,leg aching
7312,symptom,arm aching
7313,symptom,systemic itching 
7314,symptom,flushing/redness 
7315,symptom,nap length
7316,symptom,hours leisure
7317,symptom,bedtime
7318,symptom,wake time
7319,symptom,spot severity
7320,symptom,adrenaline-chestsqueeze
7321,symptom,startle
7322,symptom,mood high
7323,symptom,neck papule
7324,symptom,buzz in ears
7325,symptom,bad alertnesss
7326,symptom,left flank pain
7327,symptom,finger joint pain (left)
7328,symptom,face inflammation
7329,symptom,carpal tunnel pain
7330,symptom,triedness during day
7331,symptom,social isolation
7332,symptom,bruxism
7333,symptom,leg muscle pain
7334,symptom,excessive fatigue
